time,open,high,low,close,Fundezy Fast SMA (5),Fundezy Slow SMA (200),Fundezy SuperTrend,Fundezy Fast MA,Fundezy Medium MA,Fundezy Slow MA,Fundezy Coloured MA,Fundezy 3xMA Direction,Fundezy LONG Entry,Fundezy SHORT Entry,Fundezy ColouredMA Arrow,Buy Signal,EMA,VIX · TVC: close,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1781280000,4232.3,4254.1,4228.6,4236.5,4222.559999999992,4352.700000000006,,4211.40033297531,4203.3936931158205,4228.745184213819,4192.5617283950505,,0,0,,0,4201.276458127557,18.92,59.63314029683842,58.10993672449673,,,,
1781283600,4236.5,4247.1,4234,4241.8,4228.459999999992,4351.391000000006,,4214.163939068464,4204.765346933113,4229.035291231289,4196.796296296285,,0,0,,0,4202.865616632359,18.34,60.912051867562994,58.15349222407146,,,,
1781287200,4242.2,4256.2,4234.9,4236.2,4234.3599999999915,4349.991000000005,,4216.167217334967,4205.888013114073,4229.194506981705,4200.702777777766,,0,0,,0,4204.172847352658,18.34,58.79254582778068,58.18177000544366,,,,
1781290800,4236.2,4240.8,4223.2,4231.9,4235.759999999992,4348.503000000006,,4217.597470304516,4206.8170126457135,4229.254629048778,4204.396913580235,,0,0,,0,4205.260186672162,18.29,57.14817815189013,58.42319395998989,,,,
1781294400,4231.6,4240.6,4230.7,4239.9,4237.259999999992,4346.964000000006,,4219.624973004105,4207.998547908366,4229.491192847694,4207.90185185184,,0,0,,0,4206.618610724234,17.67,59.4220846924225,58.66053472277276,,,,
1781474400,4289.4,4329.6,4283.4,4305.8,4251.119999999993,4345.758000000005,,4227.459066367369,4211.491456911639,4231.186944117745,4211.326543209865,,0,0,,0,4210.508076970343,,72.40991223171906,59.67701581955318,,,,
1781478000,4305.6,4315.4,4301.3,4314.3,4265.619999999993,4344.499500000006,,4235.353696697608,4215.163190593366,4233.0339009151285,4214.760185185173,,0,0,,0,4214.578348461702,,73.58434033959902,60.42124057914118,,,,
1781481600,4314.3,4328.5,4312.7,4313.1,4280.999999999993,4343.239000000005,,4242.421542452371,4218.66093378646,4234.813147561459,4218.298765432087,,0,0,,1,4218.441942639674,,73.11118452801489,61.10721163976517,,,,
1781485200,4313.9,4340.7,4306.4,4337.5,4302.119999999993,4342.141500000006,,4251.065038593065,4222.90518615123,4237.095077615649,4221.921913580236,,0,0,,1,4223.1108860655695,,76.42992308652566,62.28300063390696,,,,
1781488800,4337.1,4356.8,4337.1,4350.7,4324.279999999993,4341.098000000005,,4260.122762357331,4227.469286645829,4239.619631446412,4225.615432098753,,0,0,,1,4228.114380729665,,78.01107689759638,63.663801952059906,,,,
1781492400,4350.5,4352.5,4342.5,4345.9,4332.299999999993,4340.012000000006,,4267.9206930521195,4231.698954979906,4241.98141741427,4229.209567901224,,0,0,,0,4232.733424622619,,76.01416171266423,65.23924829741154,,,,
1781496000,4346.4,4351.7,4341.7,4349.5,4339.339999999992,4338.973000000005,,4275.336993683745,4235.906135159195,4244.3707192495085,4232.6731481481365,,0,0,,0,4237.312506009967,,76.50002785976977,66.96640617150794,,,,
1781499600,4349.2,4353.9,4328.6,4331.4,4342.999999999992,4337.910000000006,,4280.433630621586,4239.316630332081,4246.304703266186,4236.067592592581,,0,0,,0,4241.002211656635,,68.93889585832511,67.82636369678961,,,,
1781503200,4331.5,4334.4,4321.6,4329.1,4341.3199999999915,4336.895000000006,,4284.857846019624,4242.523179248793,4248.14459874916,4239.383950617273,,0,0,,0,4244.457026885787,,68.0188939319451,68.49474409161814,,,,
1781506800,4329.2,4346,4326.1,4344.3,4340.039999999992,4335.948000000007,,4290.2616781996585,4246.158065704193,4250.281385443623,4242.987037037025,,0,0,,0,4248.372437596148,,70.79293429745006,69.29187223451898,,,,
1781510400,4344.1,4366.1,4342.7,4355.4,4341.939999999991,4335.066500000006,,4296.183343817871,4250.059563357615,4252.617354655987,4246.976234567889,,0,0,,0,4252.5695969061035,16.72,72.65807845230401,70.13087413342905,,,,
1781514000,4355.5,4364.4,4355.1,4357.7,4343.579999999992,4334.248500000006,,4301.775767107156,4253.903864666271,4254.95252455252,4251.390740740729,,0,0,,0,4256.692357811747,16.7,73.04222598214687,71.14870843016948,,,,
1781517600,4357.9,4362.8,4356.3,4359.1,4349.119999999992,4333.474000000006,,4306.987061006505,4257.6608694996185,4257.266912895798,4256.200617283938,,1,0,,0,4260.708343779914,16.73,73.28823806086437,72.30156985223907,,,,
1781521200,4359,4368.9,4352.9,4356.6,4354.619999999992,4332.672500000006,,4311.497328187732,4261.194409874632,4259.4743148314465,4261.466666666654,,0,0,,0,4264.468800886584,16.69,72.02423618082838,73.20172352998236,,,,
1781524800,4356.6,4370.8,4345.3,4370.5,4359.8599999999915,4331.936500000006,,4316.861207443392,4265.098180950537,4261.941552279636,4267.126234567888,,0,0,,0,4268.6268871263255,16.62,74.64286037448409,73.36121982589415,,,,
1781528400,4370.4,4390.8,4362.8,4376.8,4364.139999999991,4331.224500000006,,4322.310188584902,4269.087531630876,4264.493962228978,4273.197530864185,,0,0,,0,4272.868969984117,16.29,75.75075846801033,73.51596397792352,,,,
1781532000,4376.7,4391.5,4375.5,4378.5,4368.299999999991,4330.547000000006,,4327.418353259001,4272.995119786916,4267.027429735001,4279.648148148136,,0,0,,0,4277.011363318074,16.3,76.05478490570641,73.72622114775864,,,,
1781535600,4378.3,4382.8,4370.6,4377.6,4371.999999999992,4329.920500000006,,4331.980321144547,4276.731008365955,4269.484597963112,4286.442283950605,,0,0,,0,4280.956015736972,16.35,75.5149951207192,73.66086915020102,,,,
1781539200,4377.8,4380.3,4355.9,4360.6,4372.799999999991,4329.151500000005,,4334.582110131406,4279.726329495742,4271.509384675042,4293.136728395049,,0,0,,0,4284.079309237483,16.13,65.98803378543695,72.80208035647534,,,,
1781542800,4360.5,4360.5,4341.7,4346,4367.899999999991,4328.361500000005,,4335.6201001194595,4282.093246299465,4273.164731682264,4299.61296296295,,0,0,,0,4286.507571620327,16.08,59.09286547613494,71.59341633958039,,,,
1781546400,4346.2,4349.7,4339.1,4347.3,4361.999999999991,4327.549000000005,,4336.6819091995085,4284.422058931627,4274.812182089325,4305.829320987642,,0,0,,0,4288.89158841953,16.24,59.49867672045138,70.37903411534337,,,,
1781550000,4347.5,4348.3,4338.2,4342.4,4354.779999999991,4326.698500000006,,4337.2017356359165,4286.4926996840695,4276.314133598451,4311.653086419741,,0,0,,0,4290.989957501118,16.14,57.195515155052014,69.54022120796671,,,,
1781553600,4342.6,4343.9,4328.5,4331,4345.45999999999,4325.866000000005,,4336.637941487197,4288.082246123924,4277.529375074041,4316.99783950616,,0,0,,0,4292.5589787755835,16.21,52.13876716790364,68.40592643910661,,,,
1781560800,4331.3,4337.3,4326.7,4333.1,4339.95999999999,4325.102500000005,,4336.316310442907,4289.69002304807,4278.764277850173,4321.979938271593,,0,0,,0,4294.148822745168,,52.963742980786094,67.13241277363062,,,,
1781564400,4333.7,4340.8,4332.8,4337.3,4338.219999999991,4324.3305000000055,,4336.405736766279,4291.390379367782,4280.0650716757245,4326.595987654309,,0,0,,0,4295.841025774769,,54.64747692223299,65.8459412357684,,,,
1781568000,4336.6,4341.6,4327.4,4340.3,4336.819999999991,4323.624000000005,,4336.759760696617,4293.1371515332185,4281.403625638486,4330.932407407396,,0,0,,0,4297.584514960073,,55.86282830581666,64.61884140174482,,,,
1781571600,4340.3,4346.8,4332.8,4334,4335.13999999999,4322.932500000006,,4336.508873360562,4294.596538978461,4282.572433957631,4334.971296296284,,0,0,,0,4299.012573196933,,52.67074756941851,63.146163509498685,,,,
1781575200,4334.6,4341.6,4328,4339.7,4336.87999999999,4322.274500000006,,4336.798975782329,4296.207376872087,4283.841935425239,4338.588580246901,,0,0,,0,4300.608158561759,,55.166886953304115,61.942067136104086,,,,
1781578800,4339.8,4354.1,4336.6,4351.9,4340.63999999999,4321.595500000006,,4338.171796165753,4298.196399126655,4285.354336860234,4341.736111111099,,0,0,,0,4302.619603324043,,60.02629381062107,60.89802666725673,,,,
1781582400,4352.1,4353,4342.1,4343.2,4341.819999999991,4320.858500000006,,4338.62890560523,4299.803670586417,4286.639796041118,4344.429012345666,,0,0,,0,4304.210991428982,,55.41369598920975,59.4453793473424,,,,
1781586000,4343.4,4351.9,4335.5,4337.2,4341.19999999999,4320.101500000005,,4338.499005095664,4301.139253779759,4287.763356129093,4346.663271604925,,0,0,,0,4305.504678039611,,52.42189007441463,57.75731543082156,,,,
1781589600,4337.4,4345.5,4334.2,4345,4343.39999999999,4319.450500000005,,4339.090004632421,4302.705709001911,4289.035281548447,4348.491049382704,,0,0,,0,4307.05351419492,,55.765427356911026,56.34663201912098,,,,
1781593200,4345.1,4357.1,4343.5,4356.6,4346.77999999999,4318.807000000006,,4340.68182239311,4304.630505108986,4290.536719736259,4349.878703703692,,0,0,,0,4308.996513638257,,60.240387743186574,55.93608587324595,,,,
1781596800,4356.4,4369.5,4354.2,4368.3,4350.05999999999,4318.2995000000055,,4343.192565811919,4306.904415640808,4292.264792631009,4350.806172839493,,0,0,,0,4311.322140554404,16.13,64.17683035950455,56.29922622205807,,,,
1781600400,4368.1,4369.8,4359.4,4366.2,4354.659999999991,4317.783500000006,,4345.284150738108,4309.022115082208,4293.907797239209,4351.243209876531,,0,0,,0,4313.474213473839,16.1,62.9717237118571,56.54730100715848,,,,
1781604000,4366.2,4369.9,4363.1,4369.9,4361.19999999999,4317.297000000007,,4347.521955216462,4311.1963252578435,4295.596512856116,4351.231481481469,,0,0,,0,4315.686989416042,16.15,64.24564693684655,57.05088184871523,,,,
1781607600,4369.9,4370.6,4355.7,4361.4,4364.4799999999905,4316.753500000006,,4348.783595651329,4312.989313641492,4297.058812570424,4351.053086419741,,0,0,,0,4317.479656497766,16.17,59.20624324420094,57.55570156845075,,,,
1781611200,4361.6,4376.5,4358.2,4375.9,4368.339999999989,4316.2730000000065,,4351.24872331939,4315.236123868582,4298.810838957748,4350.869135802456,,0,0,,1,4319.770650360599,16.07,64.34429248069958,58.36859796130172,,,,
1781614800,4375.9,4376.5,4352.6,4352.7,4365.219999999989,4315.723000000006,,4351.3806575630815,4316.574119444704,4300.008375869798,4350.596296296284,,0,0,,0,4321.061997405281,16.1,52.8701602064672,58.24164676731845,,,,
1781618400,4352.5,4360,4333.7,4344.4,4360.85999999999,4315.068500000006,,4350.746052330074,4317.567900893107,4300.994856406025,4350.314506172826,,0,0,,0,4321.977213193309,16.07,49.471266069181134,57.78510660755877,,,,
1781622000,4344.4,4364.5,4341.4,4355.7,4358.0199999999895,4314.429500000007,,4351.196411209158,4318.929761575497,4302.210526263669,4350.169753086407,,0,0,,1,4323.299675421022,15.97,53.82369074871292,57.86745969179408,,,,
1781625600,4355.6,4368.1,4355.4,4361.8,4358.099999999989,4313.860500000006,,4352.160373826508,4320.460841519229,4303.534736791143,4350.153086419739,,0,0,,0,4324.809492071177,15.89,56.02574209682125,57.92880648775959,,,,
1781629200,4361.5,4362.3,4346.4,4361.5,4355.219999999989,4313.205500000007,,4353.009430751371,4321.926525750685,4304.82285375134,4350.248765432085,,0,0,,1,4326.248335519366,15.9,55.88459354603182,57.63297075457465,,,,
1781632800,4361.8,4364.4,4357.4,4360,4356.679999999989,4312.495500000007,,4353.644937046701,4323.286292688161,4306.049012556866,4350.377777777764,,1,0,,0,4327.571930204881,15.84,55.13662442719017,57.613179928716114,,,,
1781636400,4359.6,4364.3,4352.4,4355.6,4358.919999999989,4311.818500000007,,4353.822670042456,4324.440353663584,4307.150145611157,4350.55833333332,,0,0,,0,4328.671070196847,16.08,52.899998615663456,57.64733053880531,,,,
1781640000,4355.3,4356.7,4351.3,4353,4358.379999999989,4311.043000000007,,4353.747881856778,4325.460341032742,4308.169031264243,4350.7941358024555,,0,0,,0,4329.625145875402,16.42,51.56879198784195,57.347570869586086,,,,
1781647200,4352.6,4355.9,4348.7,4355,4357.0199999999895,4310.338000000006,,4353.861710778889,4326.515328853001,4309.209719458371,4351.050308641961,,0,0,,0,4330.620238194014,,52.55779141539449,56.798813989029505,,,,
1781650800,4354.8,4358,4349.1,4350.8,4354.87999999999,4309.618500000007,,4353.583373435354,4327.382638536822,4310.133947914852,4351.374691358011,,0,0,,0,4331.411601402092,,50.23770322914225,55.803162051146494,,,,
1781654400,4350.9,4361.9,4348.2,4356.9,4354.25999999999,4308.9605000000065,,4353.884884941231,4328.43683001765,4311.1731935167445,4351.827469135788,,0,0,,0,4332.411146445147,,53.45163771324205,55.12315590838826,,,,
1781658000,4356.4,4369.8,4354.1,4361,4355.33999999999,4308.314500000007,,4354.531713582937,4329.599800374162,4312.280455883039,4352.365432098752,,0,0,,0,4333.532277957102,,55.530554114342806,54.50064927820943,,,,
1781661600,4360.9,4364.4,4349.6,4351.2,4354.9799999999905,4307.579500000006,,4354.228830529943,4330.371236075085,4313.1453346411945,4352.929629629615,,0,0,,0,4334.225129801922,,49.804823309845965,53.829119282898354,,,,
1781665200,4351,4353.7,4348.4,4352,4354.37999999999,4306.831500000007,,4354.026209572675,4331.143691929547,4314.008771649168,4353.469753086405,,0,0,,0,4334.92218353518,,50.255734008973434,52.82279367777506,,,,
1781668800,4352.2,4353.6,4337.1,4346.1,4353.43999999999,4305.866000000007,,4353.305645066068,4331.677845789206,4314.721910056965,4353.985802469121,,0,0,,0,4335.360529278899,,46.90892635167538,52.39699125957565,,,,
1781672400,4346.2,4353.8,4340.4,4346.1,4351.27999999999,4304.9385000000075,,4352.650586423698,4332.192922725306,4315.419200944588,4354.452160493812,,0,0,,0,4335.781684993452,,46.90892635167538,52.213966994039524,,,,
1781676000,4346.5,4351.2,4340.1,4351.2,4349.31999999999,4304.076000000007,,4352.518714930635,4332.871746913688,4316.214329812486,4354.884567901219,,0,0,,0,4336.38632479763,,50.23159036406506,51.9573883951361,,,,
1781679600,4351.1,4352.5,4344.1,4344.7,4348.0199999999895,4303.334000000007,,4351.807922664213,4333.294184523914,4316.847344705541,4355.1283950617135,,0,0,,0,4336.712351276154,,46.258029140582096,51.25969461254759,,,,
1781683200,4344.8,4347.5,4335.6,4344.2,4346.45999999999,4302.530500000008,,4351.1162933311025,4333.683677933774,4317.455181489862,4355.329320987639,,0,0,,0,4337.0059845594415,16.35,45.95687089230387,50.550571565852735,,,,
1781686800,4344.4,4355.1,4340.5,4349.3,4347.099999999989,4301.723000000008,,4350.951175755547,4334.241403721853,4318.162844123421,4355.5391975308485,,0,0,,0,4337.488102812013,16.35,49.563778636495414,50.15251115223168,,,,
1781690400,4349.2,4355.1,4346.2,4351.1,4348.099999999989,4300.948500000008,,4350.964705232316,4334.843496446073,4318.894780920678,4355.658641975293,,0,0,,0,4338.021902701737,16.47,50.81157713242471,50.0033381891432,,,,
1781694000,4351.3,4351.5,4340,4342.6,4346.37999999999,4300.132000000009,,4350.204277483924,4335.120514430142,4319.421563566885,4355.630246913564,,0,0,,0,4338.201435929121,16.35,45.13314293888883,49.54364897136083,,,,
1781697600,4342.8,4355.2,4338.7,4353.3,4348.09999999999,4299.3540000000075,,4350.485706803567,4335.769781771923,4320.1744177098435,4355.501851851836,,0,0,,0,4338.79353648092,16.35,52.35188005906351,49.528941017337196,,,,
1781701200,4353.4,4365.5,4343.7,4359.8,4351.21999999999,4298.641000000007,,4351.332460730516,4336.628003851497,4321.05498620518,4355.312037037021,,0,0,,1,4339.617319364022,16.07,56.12805650973011,49.94968053737917,,,,
1781704800,4359.6,4384.2,4349.9,4364.1,4354.179999999991,4297.977000000008,,4352.493146118651,4337.609146571086,4322.011542067287,4355.081790123441,,0,0,,0,4340.577424487001,16.45,58.472716207033436,50.308329001221416,,,,
1781708400,4363.8,4385.5,4363.6,4383.6,4360.679999999991,4297.453000000008,,4355.321041926046,4339.25167705069,4323.380174465792,4354.904938271589,,0,0,,1,4342.26458431104,16.92,67.06802621131908,51.132434151005434,,,,
1781712000,4383.3,4386.7,4375.2,4379.8,4368.119999999991,4296.923000000008,,4357.546401750951,4340.699831441737,4324.633948366552,4354.79506172838,,0,0,,1,4343.736561396882,16.84,64.27605521240548,52.16609357261683,,,,
1781715600,4379.6,4403.6,4375.7,4401.1,4377.679999999991,4296.562000000008,,4361.505819773592,4342.8569803188175,4326.333193958407,4354.816975308627,,0,0,,0,4345.986108008769,16.83,71.45031882318457,53.67999248791762,,,,
1781719200,4399.6,4399.6,4288.3,4305.2,4366.759999999991,4295.752500000008,,4356.387108885083,4341.512088164574,4325.863567425998,4354.618518518503,,0,0,,0,4344.386652792739,17.78,36.20052928618306,52.915106983239596,,,,
1781722800,4305,4315,4237.4,4254.3,4344.799999999991,4294.683000000008,,4347.106462622803,4338.397370730126,4324.273265927643,4354.041358024676,,0,0,,0,4340.853842879299,18.22,28.237726734533553,51.58144986772947,,,,
1781726400,4254.2,4289,4253.3,4276.3,4323.339999999991,4293.709500000008,,4340.669511475275,4336.179607489764,4323.207193351473,4353.249691358009,,0,0,,0,4338.32231962913,18.43,34.90277201116477,50.48653427109374,,,,
1781733600,4275.1,4290.5,4273.3,4285.8,4304.539999999991,4292.809000000008,,4335.681374068432,4334.380335793701,4322.375922388106,4352.304012345663,,0,0,,0,4336.262620820145,,37.597973379922685,49.86795885961807,,,,
1781737200,4285.7,4303,4283.2,4297.2,4283.759999999991,4291.896500000008,,4332.183067334938,4333.052466658212,4321.816457446148,4351.269444444429,,0,0,,0,4334.730753337001,,40.76722507473491,49.49726987264886,,,,
1781740800,4297.6,4335,4296.2,4328,4288.319999999991,4291.098000000008,,4331.802788486307,4332.872021420419,4321.9538695029005,4350.252469135787,,0,0,,0,4334.4668022257465,,48.393202185812925,49.41365726902868,,,,
1781744400,4328.8,4348.9,4326.3,4337.7,4304.999999999991,4290.337500000008,,4332.338898623915,4333.0444492268325,4322.303783513948,4349.2253086419605,,0,0,,1,4334.593594295325,,50.552361439122734,49.395141862364255,,,,
1781748000,4338,4350.2,4330.4,4331,4315.9399999999905,4289.533000000008,,4332.217180567196,4332.971433183017,4322.4970327691935,4348.252160493812,,0,0,,0,4334.452669028841,,49.026563690190656,49.6732433446001,,,,
1781751600,4331.3,4343,4328.9,4340,4326.77999999999,4288.764500000008,,4332.924709606542,4333.222453426481,4322.8859875965445,4347.292283950602,,0,0,,1,4334.670211419867,,51.15907711619927,49.588043134395505,,,,
1781755200,4340,4344.2,4330,4336,4334.53999999999,4287.959500000008,,4333.204281460493,4333.321651518392,4323.177410094399,4346.276234567887,,0,0,,1,4334.722359991637,,50.154779679217945,49.161380503644644,,,,
1781758800,4335.8,4345.2,4321.5,4328,4334.539999999991,4287.439000000008,,4332.731164964084,4333.131592535592,4323.284578758969,4345.203086419738,,0,0,,0,4334.4587380311805,,48.1201682978641,48.421912795846836,,,,
1781762400,4328.4,4330.3,4316.3,4326.6,4332.319999999991,4287.119500000008,,4332.173786330985,4332.898321373606,4323.358254786547,4344.139814814799,,0,0,,0,4334.150552226036,,47.75506870482935,47.042415831097564,,,,
1781766000,4326.4,4329.7,4307.1,4308.4,4327.79999999999,4286.6885000000075,,4330.012533028169,4332.023381324549,4323.025849124624,4342.963271604923,,0,0,,0,4333.140726648544,,43.16953759943272,45.53480743017094,,,,
1781769600,4308.6,4312.6,4284.6,4285.9,4316.9799999999905,4286.316000000008,,4326.0023027528805,4330.376117705815,4322.200830255188,4341.559259259245,,0,0,,0,4331.288149132914,16.95,38.27630370932842,43.16523492203836,,,,
1781773200,4286,4292.6,4278.6,4287.7,4307.319999999991,4285.909000000007,,4322.520275229891,4328.851970644893,4321.434145138405,4339.893209876528,,0,0,,0,4329.578809951232,17.16,38.87323543004766,43.356142503742966,,,,
1781776800,4287.6,4291.9,4273.2,4273.9,4296.499999999991,4285.4475000000075,,4318.100250208991,4326.8894002647185,4320.377830801996,4337.794135802455,,0,0,,0,4327.395327208046,17.04,35.9988032884073,43.91050511473395,,,,
1781780400,4274.2,4274.2,4257.9,4260.6,4283.29999999999,4285.017000000008,,4312.872954735447,4324.521921683836,4319.049434561952,4335.250617283936,,0,0,,0,4324.775902611652,17.34,33.43294183429387,43.80551724495746,,,,
1781784000,4260.5,4288.6,4259,4265.1,4274.63999999999,4284.625000000007,,4308.529958850407,4322.399710195127,4317.850558238353,4332.132098765417,,0,0,,0,4322.435671136685,17.37,35.11800010205796,43.62837629653855,,,,
1781787600,4265,4296.2,4263.5,4275.5,4272.55999999999,4284.233000000007,,4305.527235318552,4320.724720545301,4316.909434721945,4329.081481481467,,0,0,,0,4320.595056582306,17.02,38.96348238556826,43.49953753302665,,,,
1781791200,4275.3,4277.3,4255,4271.7,4269.359999999991,4283.884500000007,,4302.452032107774,4318.973837668684,4315.904780617013,4326.413888888874,,0,0,,0,4318.677603383,17.24,38.07549442194096,42.7625584070358,,,,
1781794800,4271.9,4274.2,4241.7,4245.5,4263.679999999991,4283.272500000007,,4297.274574643431,4316.349772037659,4314.340229936634,4323.882407407393,,0,0,,0,4315.807893446412,17.15,32.564867524436224,41.47773741312961,,,,
1781798400,4245.8,4252.5,4233,4238.7,4259.299999999991,4282.636000000008,,4291.94961331221,4313.576565893457,4312.659335938042,4321.409876543195,,0,0,,0,4312.784054487729,16.82,31.298747942823553,40.21146485974624,,,,
1781802000,4238.7,4252.5,4237.8,4249.5,4256.179999999991,4282.135500000008,,4288.090557556555,4311.288117111548,4311.255795139419,4318.941049382702,,0,0,,0,4310.302326860759,16.69,35.58254139794836,39.09885516558546,,,,
1781805600,4249.2,4252.1,4237.4,4237.7,4248.619999999991,4281.651500000007,,4283.509597778686,4308.65997007185,4309.621221914099,4316.249382716035,,0,1,,0,4307.455176787788,16.77,33.15036473403423,37.88425409807234,,,,
1781809200,4237.9,4238.4,4220.3,4236.2,4241.519999999991,4281.127500000008,,4279.208725253351,4306.072113997855,4307.989639204897,4313.286111111096,,0,0,,0,4304.660856129443,16.81,32.84304145555524,36.79303075219314,,,,
1781812800,4236.2,4238.7,4226.6,4227.9,4237.999999999991,4280.581000000007,,4274.544295684865,4303.280252783646,4306.209869444788,4310.046913580232,,0,0,,0,4301.650626477308,16.41,31.123670928093944,35.605073768140606,,,,
1781820000,4231.2,4231.4,4221.3,4225.9,4235.4399999999905,4280.124500000007,,4270.122086986241,4300.516672327087,4304.425205679348,4306.468518518504,,0,0,,0,4298.680013674276,,30.706519922059925,34.714858219756835,,,,
1781823600,4226.2,4226.8,4205,4206.8,4226.899999999991,4279.532000000007,,4264.365533623855,4297.1696483154055,4302.255756664252,4302.532407407392,,0,0,,0,4295.076875883128,,26.986561485464577,33.908448060909414,,,,
1781827200,4206.9,4216.9,4202.2,4209,4221.159999999992,4278.977500000007,,4259.332303294414,4294.020732304141,4300.183406516157,4298.300308641961,,0,0,,0,4291.701312123006,,28.067513850578962,33.136610805233076,,,,
1781830800,4209.3,4213.1,4201.2,4202.6,4214.439999999992,4278.4250000000075,,4254.17482117674,4290.755706150422,4298.014886371354,4293.734876543195,,0,0,,0,4288.207143020143,,26.82340155538421,32.48122496716,,,,
1781834400,4202.3,4204,4189.5,4193.9,4207.639999999992,4277.800500000008,,4248.695291978855,4287.296573787907,4295.701222229768,4288.954629629616,,0,0,,0,4284.50882368602,,25.18888776244792,31.89236396202814,,,,
1781838000,4194,4194.7,4162.7,4170.7,4196.599999999992,4277.022000000008,,4241.604810889868,4283.132410438338,4292.923417291328,4284.046913580232,,0,0,,0,4280.045732561078,,21.4374240276979,30.91517995671671,,,,
1781841600,4170.7,4172.7,4142.5,4143.2,4183.879999999992,4275.9565000000075,,4232.658918990789,4278.134824351255,4289.59623024041,4278.929012345665,,0,0,,0,4274.679233244957,,18.012869695424854,29.418707621706467,,,,
1781845200,4143.9,4159.5,4138.7,4157,4173.479999999992,4274.951500000007,,4225.780835446172,4273.808580624424,4286.649647346178,4273.788888888874,,0,0,,0,4270.064361352997,,24.528349269564018,28.451054396536684,,,,
1781848800,4157.5,4168.1,4150.2,4165.3,4166.019999999992,4274.0190000000075,,4220.282577678338,4269.9332741735525,4283.952988516264,4268.722530864183,,0,0,,0,4265.955955025429,,28.22297010289782,28.140918866426798,,,,
1781852400,4165,4181.1,4165,4175.8,4162.399999999992,4273.119000000007,,4216.238706980308,4266.571371524497,4281.549588771458,4263.800308641961,,0,0,,0,4262.420427377373,,32.710711780565376,28.241773426265503,,,,
1781856000,4176.1,4196.7,4173,4187.5,4165.759999999992,4272.226000000007,,4213.626097254825,4263.747393970051,4279.459597909869,4258.698148148133,,0,0,,0,4259.482371401789,,37.40694606000075,28.37208804498353,,,,
1781859600,4187.6,4189.3,4179.1,4181.2,4173.3599999999915,4271.307000000007,,4210.67827023166,4260.799272756835,4277.27605128965,4253.262962962948,,0,0,,0,4256.412474484072,,35.95193768447572,28.572200398586492,,,,
1781863200,4181.4,4181.4,4166.5,4168,4175.559999999992,4270.330000000007,,4206.798427483327,4257.48501301552,4274.847694594325,4247.683641975294,,0,0,,0,4252.945318621952,,33.051138104642504,28.58706444494987,,,,
1781866800,4167.8,4172.9,4159.7,4170,4176.499999999992,4269.386000000007,,4203.4531158939335,4254.3605482649655,4272.517745825562,4242.037654320974,,0,0,,0,4249.692561028934,,33.92109751545168,28.786880629761136,,,,
1781870400,4170.5,4197.9,4164.8,4197,4180.7399999999925,4268.619500000006,,4202.866468994485,4252.311957255502,4270.839573696105,4236.376851851837,,0,0,,0,4247.6261860866225,,44.420994033442724,29.766485923431336,,,,
1781874000,4197,4200.6,4168.3,4169.6,4177.159999999992,4267.698500000006,,4199.842244540441,4249.357958782091,4268.589805391747,4230.784567901221,,0,0,,0,4244.566335651853,,37.848343308362026,30.54232748220972,,,,
1781877600,4169.1,4172.3,4160.2,4167.2,4174.359999999992,4266.777000000006,,4196.874767764038,4246.4237459684455,4266.336698605264,4225.292592592577,,0,0,,0,4241.532361704721,,37.3273586871352,31.203744970535173,,,,
1781881200,4167.3,4171.9,4165.4,4168.6,4174.479999999992,4265.915500000006,,4194.304334330944,4243.644326469573,4264.164771969592,4219.935802469121,,0,0,,0,4238.672269088849,,37.86466034836025,31.9924063128906,,,,
1781884800,4167.9,4175.4,4161.8,4172.9,4175.059999999992,4265.059500000006,,4192.358485755403,4241.117743381374,4262.136665925824,4214.767592592578,,0,0,,0,4236.092964418698,,39.578064908238936,33.0202046804471,,,,
1782079200,4163.9,4176,4151.4,4172.8,4170.219999999992,4264.119500000006,,4190.580441595821,4238.6778239748965,4260.151406683028,4209.893209876529,,0,0,,0,4233.610887382671,,39.55075047471285,34.31401371237674,,,,
1782082800,4172.8,4181.5,4152.9,4157,4167.6999999999925,4263.102500000006,,4187.527674178019,4235.760758832936,4257.859153201182,4205.225617283937,,0,0,,0,4230.60653885786,,35.39438453783727,35.55555048683477,,,,
1782086400,4157.3,4218.3,4156.6,4218.1,4177.879999999993,4262.387500000006,,4190.306976525472,4235.130017446045,4256.975616463378,4200.988580246899,,0,0,,0,4230.11608635363,,55.061681423364774,37.736502783534824,,,,
1782090000,4217.7,4238.1,4207,4208.1,4185.7799999999925,4261.645500000006,,4191.924524114066,4234.164659680115,4255.889491653081,4197.1487654320845,,0,0,,0,4229.252710418194,,52.2577426602845,39.453272251919586,,,,
1782093600,4208.2,4217.9,4201.1,4205.7,4192.339999999992,4260.834500000006,,4193.176840103696,4233.148064691539,4254.774169616346,4193.772530864184,,0,0,,0,4228.32907471552,,51.57887233805391,40.80099800602591,,,,
1782097200,4206.3,4207.4,4188.4,4189.1,4195.599999999993,4260.008000000006,,4192.806218276088,4231.574919523984,4253.314743624871,4190.983950617269,,0,0,,0,4226.790679628637,,47.028195247459735,41.488230090844404,,,,
